n:	80
m:	2
24	18	3	88	99	60	10	90	0	70	6	14	35	56	54	61	59	87	80	26	25	24	11	41	17	71	70	29	8	56	75	87	55	13	7	82	81	92	11	59	85	68	58	66	68	31	29	72	45	63	10	78	84	3	43	45	9	63	65	11	51	81	33	7	21	86	72	57	61	36	13	73	13	5	36	37	99	55	86	43	59
55	50	22	88	96	33	8	87	17	0	88	38	26	13	29	58	85	45	30	68	38	16	58	67	28	4	56	73	10	54	56	26	88	59	82	14	24	10	99	85	56	13	82	55	70	52	8	54	55	2	59	49	23	25	34	58	34	59	65	24	53	34	88	38	83	10	89	34	56	27	39	20	54	60	36	35	44	48	56	18	82
84	30	74	88	30	48	53	59	96	92	0	7	71	69	5	32	65	88	29	32	68	77	21	20	20	4	30	81	21	74	51	81	75	40	82	55	83	9	41	53	1	76	35	3	71	11	69	63	77	21	89	22	3	18	66	68	21	90	23	91	25	49	33	46	63	13	83	52	71	27	3	81	31	96	56	3	11	5	50	51	37
66	65	44	33	72	56	97	46	75	74	68	0	33	46	72	91	92	23	20	40	83	83	58	26	69	48	51	49	5	42	87	40	4	83	72	72	65	58	62	21	86	27	92	59	66	69	76	85	43	93	96	89	59	26	39	76	73	50	81	22	64	3	97	63	67	48	71	58	86	81	33	1	88	43	61	44	84	42	95	91	33
6	88	55	43	49	88	64	52	40	2	42	12	0	4	20	67	28	4	48	32	68	85	66	92	3	47	23	20	90	54	95	91	84	51	75	25	21	75	1	82	1	99	61	21	42	27	46	37	54	15	5	13	38	82	21	50	1	89	95	22	44	41	69	44	84	61	56	61	98	2	12	70	64	35	35	90	68	65	70	92	32
99	59	80	26	65	77	78	94	94	59	3	37	21	0	19	25	83	51	15	28	97	2	12	24	96	83	21	62	92	28	45	47	34	1	62	12	44	77	67	41	54	13	95	63	84	33	1	31	40	69	87	18	13	89	53	42	53	33	38	60	17	41	88	16	77	93	13	63	51	96	26	74	27	76	44	40	6	55	27	12	27
91	53	90	17	33	13	65	45	20	7	44	79	22	76	0	61	41	21	43	8	63	83	69	27	76	92	19	95	34	14	7	54	20	15	28	59	71	38	86	14	46	18	64	86	4	14	56	68	56	37	42	64	91	61	76	15	29	54	17	8	2	30	75	74	32	51	99	37	6	8	36	90	29	71	81	8	22	94	2	23	56
58	89	66	47	97	93	32	23	77	41	48	49	82	8	4	0	49	41	44	35	29	62	34	44	88	4	16	39	91	90	2	81	62	22	79	5	88	54	11	65	3	31	66	26	88	83	49	34	95	39	82	41	30	76	83	67	60	82	33	97	20	90	32	2	25	49	43	44	31	89	83	98	44	17	42	24	67	86	1	64	49
46	93	77	42	94	78	8	20	54	38	60	30	37	72	50	59	0	96	81	7	19	18	42	25	28	26	57	84	47	37	93	26	87	41	77	36	33	33	99	11	87	48	25	94	81	54	29	88	41	3	3	44	74	40	47	67	68	77	99	78	18	37	52	58	43	90	8	46	84	79	98	7	31	96	30	5	86	10	28	3	56
16	69	30	90	83	74	24	84	47	45	50	15	24	79	72	86	78	0	89	20	9	28	98	21	9	96	46	99	96	11	46	19	76	17	10	84	99	9	69	42	30	40	40	46	34	42	25	33	84	21	79	77	54	12	85	85	23	66	56	12	42	42	63	34	14	36	46	4	16	66	95	97	44	7	41	10	28	49	20	84	88
5	46	35	75	18	49	96	95	1	57	77	66	67	19	47	23	89	62	0	92	87	55	42	1	59	85	74	81	62	17	61	85	23	23	74	29	8	75	53	65	13	48	61	90	93	49	75	3	31	30	8	83	66	34	5	29	69	23	74	29	22	4	74	8	78	12	75	4	48	29	39	69	51	68	31	42	31	37	81	18	6
31	28	91	97	25	89	9	4	50	7	33	6	59	57	90	20	41	98	52	0	54	32	8	55	4	71	20	27	8	15	16	31	37	75	1	58	9	37	34	80	53	58	78	37	32	33	12	49	68	90	78	82	48	58	93	53	72	35	75	72	1	10	36	97	13	21	50	84	34	16	99	95	22	70	18	45	65	19	53	69	15
34	21	89	75	62	59	99	31	45	71	70	36	31	66	98	87	4	45	82	92	0	56	26	67	92	25	55	65	70	69	82	55	39	1	97	51	3	7	9	15	46	57	32	57	91	39	18	6	49	61	78	39	96	63	35	46	76	73	37	43	82	11	10	83	58	28	75	87	80	54	19	15	51	64	86	96	42	88	38	85	58
8	8	58	88	42	13	95	14	19	18	83	90	23	83	3	94	50	37	60	45	54	0	73	44	91	21	72	2	15	69	69	75	6	92	17	25	50	3	79	50	84	54	66	24	13	88	33	86	51	3	93	35	70	11	94	92	29	79	23	59	59	68	17	9	88	53	28	64	85	65	9	67	50	12	47	43	14	52	20	98	6
17	31	20	14	89	72	35	85	12	56	37	79	56	90	53	22	86	26	79	82	66	62	0	31	96	50	52	8	37	68	50	10	86	17	70	86	38	38	13	49	33	73	73	69	92	37	51	73	25	65	28	26	3	27	46	54	66	95	67	54	45	55	33	11	6	90	5	47	54	49	15	15	60	31	77	39	37	18	49	32	36
9	99	74	61	5	97	98	13	65	27	31	62	44	63	87	67	73	30	97	5	72	19	94	0	74	66	25	28	34	94	23	79	16	86	47	31	53	40	34	57	75	11	85	62	43	53	53	51	78	57	60	80	64	29	27	18	53	16	83	70	39	25	61	54	53	28	50	2	79	88	63	57	19	73	20	77	51	96	79	46	94
77	4	98	65	20	53	24	5	10	38	62	23	86	74	81	46	15	82	67	28	19	3	71	3	0	22	53	18	54	71	77	75	61	1	67	83	23	60	59	27	80	26	47	67	77	98	46	91	32	82	11	92	20	26	79	13	37	9	73	9	92	22	90	41	10	30	31	25	61	95	7	41	77	58	60	50	53	60	80	25	26
24	84	3	80	85	36	67	1	88	35	64	73	42	27	86	26	1	69	61	7	47	98	95	29	95	0	74	9	71	53	58	45	39	66	13	48	91	7	1	1	97	22	85	4	83	36	71	83	47	24	51	93	48	10	54	14	93	40	32	70	45	49	42	11	16	16	68	56	33	13	96	90	99	33	97	71	17	62	83	62	67
14	27	78	33	25	47	5	19	17	62	90	59	63	66	83	91	55	29	30	54	47	99	58	56	93	44	0	12	22	33	49	10	63	44	87	36	80	86	54	68	78	83	57	15	35	51	45	4	46	5	20	55	70	5	83	56	44	53	84	28	14	45	15	44	59	23	21	60	67	94	22	27	3	41	1	72	56	86	47	68	25
44	26	66	1	79	19	44	33	59	27	64	38	96	12	51	81	69	18	92	7	83	2	78	77	41	9	30	0	13	17	89	47	50	86	40	81	64	50	72	42	73	68	43	70	73	7	8	11	74	17	97	92	17	61	68	70	56	26	63	23	91	60	88	75	89	31	92	83	80	77	5	92	92	54	18	4	28	6	97	81	16
8	61	19	74	29	56	15	32	50	97	97	93	52	54	27	22	43	41	8	17	4	73	48	86	28	58	18	69	0	95	69	28	99	73	78	97	61	42	44	78	47	43	23	9	61	97	47	43	67	67	16	49	89	27	46	51	31	23	59	96	95	68	87	75	97	22	30	2	13	62	52	98	54	89	46	81	99	28	74	65	17
84	81	23	41	84	37	7	61	63	47	2	3	69	75	41	98	66	53	71	12	50	31	57	9	45	27	99	67	89	0	82	27	80	6	76	77	6	1	41	78	19	75	70	48	29	1	61	44	3	67	52	23	2	89	17	7	68	36	85	36	62	95	20	11	47	92	17	9	87	89	90	65	29	44	19	31	34	73	20	10	64
43	93	95	40	59	53	56	72	35	8	63	75	85	75	78	55	8	6	85	10	36	98	96	58	50	70	45	63	84	51	0	36	66	97	25	6	66	61	81	7	25	96	53	36	48	77	91	13	2	20	84	75	51	93	33	65	18	24	63	8	65	40	72	23	87	32	21	34	18	79	62	6	38	56	1	30	36	25	38	5	17
96	8	93	81	64	35	62	26	35	52	45	21	5	37	46	13	10	14	18	38	22	57	35	32	37	29	97	21	39	73	52	0	67	50	96	8	34	38	15	62	74	89	1	58	5	70	56	76	80	92	38	6	91	41	71	12	78	90	53	51	62	96	25	18	59	8	74	73	87	82	39	13	46	44	64	32	14	18	1	21	65
1	95	60	65	59	30	50	83	80	21	8	22	29	30	65	3	91	45	31	63	97	73	93	37	66	21	75	83	45	74	49	39	0	61	82	44	41	19	2	90	84	11	10	39	86	95	94	98	35	58	49	98	99	71	16	81	93	13	46	96	34	79	39	59	10	27	57	48	41	81	24	27	20	1	28	55	37	85	2	67	45
8	40	94	15	77	72	80	80	48	10	69	32	91	91	61	7	62	8	7	40	54	82	39	71	4	51	59	79	87	38	68	4	3	0	85	31	53	4	25	77	71	74	33	22	81	33	10	27	98	27	79	8	19	63	84	95	47	35	26	84	36	22	19	63	75	63	47	76	74	54	52	21	27	14	64	55	29	68	47	58	49
12	63	56	47	51	72	78	31	23	34	96	52	29	61	43	66	3	47	45	59	59	21	42	82	15	42	45	29	73	64	80	70	63	79	0	58	24	44	87	61	21	65	93	43	92	46	4	19	77	31	46	21	31	4	87	15	90	76	87	41	5	52	66	66	95	94	41	31	28	23	7	28	79	81	19	14	84	95	49	56	34
44	83	55	54	22	6	47	40	17	63	6	79	81	15	19	57	93	45	67	36	80	32	17	5	69	22	77	4	34	89	63	50	30	42	23	0	52	50	19	69	20	56	61	42	24	92	35	28	31	36	76	17	39	36	67	69	59	82	98	58	18	26	97	17	83	57	62	2	45	84	60	71	65	61	75	95	72	77	22	65	38
62	35	96	74	72	77	79	60	39	60	15	91	29	24	82	90	34	26	21	86	67	91	44	65	82	83	17	68	38	13	51	63	98	64	17	63	0	43	41	25	5	98	31	16	78	75	79	68	38	83	7	22	92	87	25	44	47	60	9	43	94	18	63	6	93	63	68	49	17	60	71	23	54	97	88	28	94	79	28	86	10
48	58	36	11	90	56	58	43	52	29	9	6	37	49	92	55	99	51	29	48	82	52	26	98	22	84	23	9	68	88	26	86	76	68	1	44	85	0	73	77	3	39	9	43	17	26	68	45	3	14	49	91	33	36	44	14	29	19	40	50	15	22	53	78	43	99	25	6	65	9	2	91	53	2	78	72	94	22	24	89	23
24	75	75	36	69	37	28	21	26	99	34	43	40	19	65	86	93	23	36	18	25	37	62	36	59	75	13	98	91	61	20	3	6	69	81	32	85	91	0	52	6	17	13	71	13	13	66	88	23	19	74	16	38	55	33	37	61	4	49	51	43	97	14	57	32	76	39	45	53	5	82	25	47	48	41	15	80	97	94	72	14
99	11	88	54	37	6	79	15	80	29	38	77	76	20	71	9	77	29	72	75	40	10	56	42	77	27	63	8	85	47	40	27	75	34	80	51	24	1	35	0	80	95	73	32	46	35	23	81	94	36	76	17	54	19	6	56	62	16	77	21	9	27	17	95	65	47	89	19	64	85	41	67	40	78	49	95	34	5	4	42	39
62	74	66	90	26	22	1	51	92	99	13	47	14	29	22	86	99	83	57	37	68	32	44	48	78	48	91	64	38	48	31	30	44	55	79	53	21	25	47	79	0	19	67	27	64	90	56	20	83	10	98	18	84	44	20	17	4	8	28	49	74	75	72	17	42	27	18	42	63	57	15	9	1	37	12	70	85	93	60	19	68
84	72	13	40	96	81	86	86	44	2	28	81	5	77	98	41	95	2	53	89	90	13	20	1	49	40	97	57	70	86	57	97	2	22	33	78	40	16	74	64	88	0	34	44	13	47	25	92	97	25	98	3	61	98	52	74	71	33	96	8	62	66	38	36	85	22	4	50	67	77	97	32	44	85	91	57	91	9	52	23	32
58	14	50	93	68	44	58	89	99	48	19	23	27	5	7	40	2	82	91	59	90	90	44	46	51	51	64	36	96	94	43	33	50	42	55	28	7	85	95	47	33	81	0	4	16	58	33	22	83	82	98	25	49	71	87	73	26	69	40	88	9	3	94	59	11	11	46	45	22	75	87	29	22	76	29	87	79	16	66	70	65
92	11	96	83	29	40	68	69	3	76	59	49	4	25	47	28	22	74	49	36	28	82	45	78	4	52	25	33	64	1	99	97	94	42	35	2	27	35	11	55	94	12	80	0	27	30	95	59	69	77	91	49	85	57	8	70	66	79	5	36	55	56	73	30	21	49	3	21	76	56	83	41	85	35	16	13	41	68	33	89	32
94	7	36	80	80	38	38	13	19	98	47	53	99	74	29	41	57	93	90	29	25	93	72	33	7	94	76	8	98	13	21	57	77	59	16	27	53	39	54	62	42	25	32	49	0	93	13	57	82	18	83	71	60	78	42	88	18	61	3	93	20	77	6	77	1	21	24	59	73	97	90	61	61	9	55	80	77	92	20	38	55
78	21	18	12	32	42	54	53	9	16	28	69	18	66	97	86	19	74	29	30	21	63	58	29	23	7	67	28	81	31	76	45	74	25	61	18	30	18	95	55	40	61	25	84	29	0	50	77	12	14	32	87	63	3	22	80	47	69	98	41	58	31	76	94	29	30	67	16	67	30	99	42	75	58	68	53	93	75	3	64	8
55	36	29	1	47	37	50	44	98	49	57	96	27	6	30	32	59	70	20	40	67	19	26	28	9	26	10	57	21	48	11	83	73	76	32	17	69	47	12	39	90	72	3	81	86	51	0	29	40	9	43	65	85	93	5	78	18	78	98	33	59	11	99	63	24	82	26	95	34	4	43	73	82	6	58	19	28	9	18	87	97
92	76	8	78	22	56	69	39	77	41	13	33	88	79	17	48	66	16	16	65	43	11	97	39	46	10	37	4	75	7	17	33	4	35	75	19	74	36	22	49	36	86	44	14	27	89	87	0	88	31	63	87	22	62	34	42	85	72	24	54	36	37	79	72	9	44	73	60	24	24	12	99	88	6	70	9	9	19	4	60	51
48	54	73	82	95	51	24	39	34	86	97	11	49	54	19	60	77	42	28	59	24	58	96	99	84	19	42	99	37	90	43	41	66	31	33	34	58	95	38	72	89	21	60	56	74	49	91	59	0	8	6	12	95	57	93	26	44	26	12	33	49	25	68	35	58	30	79	55	60	44	21	74	38	31	48	89	2	42	80	73	36
24	28	6	25	6	71	75	15	23	54	33	10	20	59	17	30	65	25	89	65	43	97	17	71	88	12	16	82	10	86	78	6	89	17	54	84	9	52	43	42	4	90	42	19	63	67	8	51	90	0	62	41	69	49	72	38	40	83	29	2	46	78	83	61	47	99	94	69	37	79	35	51	43	5	24	22	69	1	41	4	89
86	35	26	87	19	78	38	13	24	33	61	13	95	20	87	30	76	5	19	72	48	80	94	84	40	78	75	64	18	78	97	88	70	16	26	2	59	53	45	6	91	55	73	56	72	59	26	48	2	85	0	55	46	12	1	79	75	33	11	42	39	32	82	81	11	54	27	22	95	12	19	11	11	23	73	37	67	83	88	67	63
54	46	5	87	27	36	90	63	70	20	53	70	98	1	24	45	31	23	25	28	6	58	8	24	71	38	84	78	50	72	36	35	16	14	96	10	61	17	36	83	77	18	63	66	71	94	35	1	3	55	76	0	60	69	22	3	26	94	74	32	95	97	59	94	50	64	37	57	9	16	28	69	13	96	43	22	92	77	97	43	33
90	34	28	8	38	52	44	20	21	52	2	90	8	71	75	10	51	1	31	84	32	15	8	73	77	48	8	49	85	92	99	31	62	86	61	91	28	69	32	9	61	69	71	52	45	64	27	73	31	8	70	76	0	75	74	57	23	69	9	34	2	88	97	93	43	65	25	39	57	63	97	81	14	38	15	41	23	61	80	14	63
17	45	58	20	72	77	61	1	85	90	39	97	3	4	48	38	75	81	73	17	22	28	73	9	12	71	50	82	24	22	37	36	76	23	13	94	63	20	60	90	66	65	52	52	91	83	23	39	54	19	39	54	20	0	29	3	32	33	67	45	2	23	43	88	71	72	21	53	35	77	11	24	39	26	50	57	69	61	47	80	69
59	52	88	72	20	5	93	1	9	34	83	86	29	97	37	50	74	88	49	45	84	37	38	90	10	67	38	95	32	23	3	71	40	77	96	37	59	3	42	3	29	8	37	21	21	29	4	61	15	4	83	50	54	98	0	29	25	95	19	23	46	75	8	40	83	98	36	59	35	7	2	9	88	84	62	24	10	51	77	95	52
80	43	61	69	85	24	62	94	24	37	38	86	93	59	59	47	3	34	25	81	31	94	34	92	9	95	27	96	73	74	60	31	7	37	10	89	45	48	28	88	92	22	94	32	73	8	46	35	96	41	90	41	73	35	15	0	70	54	81	35	79	81	87	51	10	87	38	48	67	60	92	51	37	93	90	83	54	62	71	79	11
55	66	58	53	28	84	11	60	6	60	47	26	28	81	12	13	92	30	11	41	88	88	5	81	36	58	91	25	20	63	63	6	19	94	77	47	85	90	8	83	81	78	93	24	81	1	28	9	6	1	63	69	19	31	64	4	0	33	23	39	80	5	42	28	16	70	16	59	50	73	75	75	9	13	81	85	34	31	22	21	71
36	51	47	17	72	57	47	69	56	62	61	91	37	85	72	40	55	5	41	30	33	76	64	36	66	44	21	21	97	59	10	30	82	3	95	20	58	18	88	81	24	41	96	99	78	40	49	7	64	25	11	75	42	27	16	11	14	0	96	99	89	77	14	95	61	52	74	77	77	63	85	74	85	65	53	98	31	10	12	56	2
65	81	93	32	98	91	14	60	57	50	72	70	55	20	33	43	62	72	14	1	45	57	85	73	10	67	50	32	13	78	13	37	94	42	86	42	67	37	39	96	84	96	26	84	83	40	85	77	94	40	62	64	22	69	31	11	18	96	0	78	33	66	75	91	75	58	30	2	5	51	44	25	5	89	13	53	83	81	7	37	93
88	13	12	64	87	46	29	91	39	75	38	12	56	47	50	71	44	84	95	81	3	64	93	18	1	30	98	75	17	89	12	82	83	16	6	60	80	12	72	50	34	29	3	40	53	4	47	6	4	37	97	3	54	95	58	71	77	82	90	0	71	53	28	40	4	51	59	25	67	63	97	20	25	27	25	19	88	66	80	32	42
91	69	77	1	66	45	44	73	84	94	89	27	85	92	43	3	15	36	10	21	5	44	33	30	54	65	53	81	81	85	70	69	51	18	44	60	45	18	66	2	1	20	64	18	24	18	31	7	26	86	72	90	36	97	4	28	62	50	85	94	0	21	29	89	13	41	2	89	87	43	33	92	80	89	43	58	90	89	11	25	47
58	57	65	6	73	83	69	95	38	42	27	73	70	16	87	33	5	17	58	19	89	58	65	15	71	53	37	33	46	78	88	53	84	41	14	43	47	37	80	65	60	99	9	66	83	33	43	42	95	11	95	41	28	86	44	45	59	53	26	85	51	0	67	56	23	16	9	5	38	99	95	70	54	17	85	1	34	3	76	83	5
51	36	92	91	99	59	71	25	49	7	50	1	93	41	5	58	5	98	77	32	43	48	34	22	73	80	81	46	70	86	75	52	45	53	85	36	9	32	12	60	72	19	72	47	13	55	80	5	9	40	97	71	91	29	88	54	56	23	8	16	89	97	0	78	64	90	16	68	8	15	96	24	85	73	96	64	74	87	62	26	40
70	74	18	99	99	55	90	28	89	23	66	49	68	64	90	96	52	76	90	14	77	70	41	32	81	3	36	75	67	11	33	76	8	49	55	96	55	22	42	64	55	70	59	96	77	76	7	97	92	32	58	75	38	67	12	91	4	63	15	53	76	96	16	0	11	42	71	83	18	67	57	40	3	45	70	56	39	81	81	36	7
60	18	19	40	84	58	41	76	61	99	2	43	80	28	89	74	51	14	21	82	8	4	78	37	91	50	66	92	8	10	39	57	19	28	58	84	4	68	74	59	94	46	61	89	88	34	35	65	57	57	91	45	19	15	93	40	49	49	53	94	72	44	70	79	0	47	85	86	73	4	12	60	64	20	52	16	84	36	17	2	35
23	18	6	92	98	95	33	74	7	74	80	56	96	74	39	61	28	53	78	39	97	51	68	72	67	23	45	60	6	17	8	45	24	12	41	68	37	1	53	97	70	64	72	72	5	60	94	72	8	28	56	20	19	7	98	8	8	14	98	86	94	70	40	38	74	0	21	10	10	64	60	96	74	36	98	55	2	30	60	89	35
55	83	61	30	81	95	14	89	58	49	56	1	14	62	48	19	55	20	32	91	2	47	7	98	98	12	59	68	52	31	79	76	27	92	4	74	64	47	84	63	59	95	39	48	77	3	38	90	33	32	37	44	54	39	51	6	18	62	87	67	12	1	19	41	81	33	0	68	4	10	39	69	98	8	63	8	69	70	17	60	73
24	63	13	59	24	62	85	2	51	80	90	76	48	69	48	13	76	38	60	21	2	3	12	76	87	65	30	79	19	32	31	79	76	32	22	71	75	95	66	57	16	51	11	81	19	59	35	46	97	30	26	16	34	61	43	3	11	86	51	59	73	31	50	28	96	34	44	0	18	93	45	76	21	7	67	72	35	65	80	7	33
84	21	98	95	51	89	18	54	15	45	52	43	79	8	39	99	34	75	69	90	59	10	55	81	64	69	59	33	2	92	53	5	37	35	35	91	14	62	42	70	97	3	1	17	96	20	15	54	38	10	70	56	3	25	38	26	24	45	44	37	28	54	16	49	91	96	53	5	0	99	14	78	45	93	95	9	49	54	80	10	60
48	20	81	35	81	89	81	7	72	95	60	67	1	13	9	58	18	85	73	63	31	33	4	70	95	34	54	58	40	81	75	8	68	52	30	57	93	24	27	98	89	89	9	3	40	36	82	23	36	14	48	16	84	18	69	85	88	1	9	92	11	79	61	18	73	23	41	15	1	0	68	3	70	73	10	64	41	61	16	97	27
95	14	48	33	84	35	24	98	6	19	64	4	75	93	45	53	34	67	19	37	12	28	98	96	69	55	74	67	39	86	69	55	88	55	39	74	34	39	86	64	2	80	93	59	91	88	35	61	51	55	18	66	97	82	4	73	93	21	42	25	12	78	92	93	8	34	64	66	8	58	0	38	77	6	90	75	76	22	26	8	88
98	33	23	3	43	63	34	6	62	91	26	58	36	84	62	84	41	6	59	96	70	12	88	59	77	5	72	72	75	8	85	4	47	80	35	65	29	99	94	25	72	70	29	54	43	83	25	88	88	80	42	18	29	16	23	57	75	24	8	17	73	39	64	90	54	46	46	45	95	16	66	0	12	5	25	60	60	88	61	34	47
78	30	96	91	53	42	56	64	35	64	16	41	97	8	68	61	78	9	67	73	72	14	33	70	80	1	71	47	78	72	20	52	12	85	81	55	66	15	37	4	16	15	74	21	16	17	62	96	25	52	61	15	66	82	6	22	48	70	56	47	53	98	24	28	58	80	14	41	99	45	93	9	0	6	44	35	97	74	52	51	88
58	64	64	44	37	35	54	72	68	3	21	53	75	10	72	1	8	49	44	62	90	50	51	76	56	4	85	40	74	6	73	82	20	53	46	30	80	15	2	32	35	26	67	94	55	30	61	31	8	52	94	89	1	57	94	96	60	78	69	3	59	14	74	94	22	57	45	60	23	77	16	87	56	0	8	64	13	30	91	86	32
40	38	20	58	73	80	45	13	93	73	82	56	94	24	40	22	32	95	80	2	90	75	78	18	74	7	95	27	12	45	6	35	75	58	6	87	75	79	11	68	16	6	98	48	21	13	90	7	64	83	38	61	31	6	35	36	12	31	40	89	23	9	7	33	68	44	42	90	81	81	99	74	50	28	0	85	29	65	58	26	50
14	44	96	83	16	3	71	1	93	83	21	10	34	64	15	6	62	1	43	20	86	79	95	45	93	57	58	61	91	86	56	29	44	67	5	54	99	61	57	32	89	85	98	83	77	20	40	27	47	57	60	4	50	28	13	89	13	28	60	98	25	51	76	93	66	77	37	75	36	28	71	72	76	62	34	0	46	87	30	45	42
33	8	23	69	73	54	45	75	51	39	66	71	44	22	58	4	56	71	45	22	52	82	64	55	50	23	32	46	67	99	92	42	23	72	62	79	6	42	24	28	98	75	51	96	41	60	12	64	23	81	63	83	18	25	57	45	54	74	20	86	28	61	43	47	18	98	50	15	70	28	43	74	70	7	71	64	0	79	44	67	91
60	45	78	13	61	47	53	5	79	6	31	13	33	27	75	15	14	80	67	63	5	44	84	94	35	31	88	13	7	81	62	86	2	81	2	12	66	8	48	14	69	27	47	14	32	59	31	20	48	6	33	95	18	95	13	87	87	86	37	41	71	93	79	98	6	60	88	62	43	85	57	98	56	95	20	36	50	0	71	35	46
71	31	28	5	71	50	28	6	76	42	30	38	29	44	53	65	87	98	4	15	19	60	1	39	40	7	18	4	19	11	75	44	46	92	25	81	57	26	37	61	93	82	97	37	79	3	84	84	27	98	81	4	65	77	66	95	41	71	88	17	5	96	23	55	49	3	13	51	46	90	20	33	3	97	25	79	25	83	0	61	3
86	11	3	25	26	33	26	20	71	48	10	96	31	19	89	94	18	17	40	89	58	60	3	91	73	22	71	28	81	65	7	71	35	84	50	12	25	21	80	24	78	23	80	51	72	50	54	75	52	65	72	34	74	71	90	59	37	92	62	24	48	85	67	59	57	51	80	35	42	94	25	62	26	18	67	24	95	4	84	0	4
41	34	2	46	11	83	47	8	46	63	58	36	65	69	74	35	1	57	55	70	23	88	83	33	9	78	12	73	78	75	81	9	9	83	59	24	29	49	33	10	10	42	97	1	16	10	79	99	37	38	7	79	76	30	6	80	41	98	59	12	8	89	26	79	74	85	76	94	4	98	3	86	73	75	25	37	1	20	84	59	0
