n:	80
m:	8
59	21	89	59	93	5	42	26	96	58	81	47	82	1	0	2	24	16	68	94	32	97	95	91	49	20	23	83	32	79	19	32	50	35	22	64	71	5	50	58	25	3	16	17	52	23	37	87	80	38	59	76	50	55	7	3	91	81	62	50	88	88	68	2	20	81	77	13	74	57	99	34	86	70	73	32	31	99	88	57	44
3	47	12	35	29	92	91	56	29	69	52	81	88	34	50	0	21	27	28	93	40	30	58	87	95	13	73	26	71	39	74	99	99	71	26	17	50	39	8	80	83	54	22	39	44	13	23	95	46	57	40	9	18	71	72	18	1	85	90	31	19	52	96	62	23	25	66	14	33	69	63	30	27	34	53	92	64	69	32	48	15
63	32	34	50	53	16	10	98	14	48	54	36	44	69	71	61	0	4	82	33	9	56	12	38	17	52	52	5	77	50	51	52	63	20	78	78	73	23	65	91	22	49	26	21	88	83	63	18	62	4	17	19	32	31	13	90	30	84	34	56	40	52	39	5	72	66	70	29	59	55	53	96	68	14	9	20	34	19	58	41	87
56	28	39	60	60	18	89	2	24	93	21	19	42	34	73	7	49	0	95	69	94	53	89	49	41	63	97	96	70	37	2	60	84	70	84	60	16	86	31	11	49	54	70	17	77	22	44	41	92	57	40	23	77	94	52	93	93	12	2	36	34	32	32	53	42	80	67	11	38	5	39	35	92	4	60	21	29	85	52	85	76
35	85	91	82	53	42	58	58	7	94	46	2	61	21	51	34	27	88	0	7	96	59	63	95	8	21	92	57	39	11	10	8	99	79	24	48	63	31	42	32	19	99	64	97	84	79	62	43	41	70	86	90	82	61	96	38	89	52	91	99	75	82	78	4	20	76	29	1	31	61	88	31	51	56	73	50	16	81	41	17	23
33	88	40	74	34	94	54	43	94	13	23	42	30	34	4	55	87	70	76	0	95	78	79	62	61	84	37	52	13	49	14	31	41	12	63	89	10	6	41	29	79	5	36	74	88	85	16	89	5	50	17	64	16	46	39	99	86	83	35	5	8	95	89	74	10	29	88	66	55	65	80	35	99	77	30	31	67	44	10	9	58
62	29	3	77	39	37	29	34	36	43	1	73	66	74	75	39	83	26	49	84	0	5	33	35	15	6	56	96	95	92	29	52	67	81	88	77	87	98	18	65	91	49	72	10	20	1	91	24	84	79	20	98	69	43	28	86	41	92	42	73	73	2	81	2	1	39	85	99	19	50	85	67	65	88	48	57	97	51	92	5	10
58	58	39	31	66	17	55	33	25	29	94	3	28	5	35	65	29	98	21	64	12	0	12	59	55	26	94	7	26	39	13	54	41	11	2	27	85	83	91	92	16	70	91	67	26	65	74	70	98	43	34	46	4	49	53	75	70	8	16	33	53	80	39	8	43	44	38	93	48	36	94	10	26	57	68	94	76	96	1	29	35
3	38	46	27	78	58	34	84	15	66	37	96	37	30	30	40	48	98	88	36	45	27	0	18	70	90	94	69	41	64	81	64	42	33	16	21	66	18	83	65	88	94	89	66	77	64	59	57	49	45	15	3	98	19	81	71	44	68	91	82	93	12	84	95	35	76	89	3	9	75	75	47	23	7	26	72	29	29	57	87	46
76	60	11	58	20	20	14	72	97	79	68	96	69	42	69	17	16	41	72	21	13	28	15	0	93	43	55	43	70	85	65	44	54	79	79	75	12	23	41	46	46	53	7	19	45	18	78	95	8	56	91	76	56	83	92	4	95	86	45	38	78	97	39	69	57	66	83	94	66	15	93	76	75	91	91	34	76	86	2	57	19
26	99	54	80	79	17	82	58	49	11	15	10	29	89	71	73	77	63	73	53	7	8	29	56	0	96	57	53	4	97	21	11	57	20	42	25	26	80	5	48	28	6	27	37	63	19	51	29	57	37	26	33	58	28	47	5	51	85	76	87	88	38	46	68	4	47	32	6	49	34	77	57	37	24	45	1	29	45	37	73	3
37	66	73	9	38	2	54	31	34	6	26	40	62	98	85	86	12	27	27	84	89	26	53	63	30	0	85	77	19	37	35	74	89	81	93	42	37	33	19	87	69	24	71	47	81	72	70	28	71	23	93	12	85	81	91	94	20	61	78	70	92	60	56	27	93	39	38	86	50	4	78	29	11	42	9	35	19	90	19	54	6
83	78	37	16	64	78	82	14	57	75	2	48	92	23	80	70	86	43	75	18	76	84	22	42	40	69	0	34	67	82	26	62	26	54	18	10	44	35	32	97	9	64	45	87	71	42	83	57	86	23	65	77	81	7	62	17	68	4	81	21	33	86	3	67	49	15	88	59	97	3	91	44	30	11	15	32	69	75	79	72	45
42	26	91	46	31	88	48	68	26	17	53	61	37	87	92	97	43	28	33	24	48	96	43	76	81	63	76	0	5	75	71	66	86	53	83	9	28	86	53	78	67	36	10	23	10	22	21	84	35	86	33	49	63	22	98	44	19	36	41	63	55	91	98	84	53	33	51	92	28	89	96	70	12	15	92	40	54	39	84	55	60
70	60	37	69	15	82	18	99	36	49	56	25	40	30	67	78	39	50	28	51	16	89	40	70	66	61	48	29	0	72	26	59	93	15	74	76	81	83	38	81	10	76	60	77	38	93	72	94	85	65	88	69	11	47	57	63	90	42	61	84	59	97	27	74	72	67	92	27	86	87	2	4	68	31	39	60	73	37	41	40	65
55	9	76	6	17	42	27	85	55	45	96	37	21	37	99	7	59	3	45	53	13	41	62	6	57	9	46	98	49	0	46	30	40	6	66	92	5	19	88	39	65	72	27	18	37	60	8	35	53	95	62	2	64	69	67	18	99	44	19	32	27	36	46	66	45	23	95	10	41	68	79	8	99	86	22	34	59	14	24	30	14
55	66	51	52	63	44	40	85	24	37	69	50	73	30	18	25	41	7	72	3	11	86	89	9	84	75	95	59	8	41	0	9	41	18	12	89	95	66	68	35	73	46	79	24	3	76	72	92	90	35	78	61	2	98	97	51	78	28	82	55	95	54	33	2	36	18	43	33	47	45	73	33	10	84	36	37	3	61	63	95	64
32	38	83	33	61	69	65	59	73	21	19	55	30	4	45	32	29	53	60	60	41	51	58	76	64	45	74	10	97	76	89	0	14	62	51	63	40	21	28	3	38	36	54	38	51	27	12	74	79	66	57	7	26	82	53	65	86	60	32	9	10	1	87	69	85	48	1	45	36	41	79	60	65	51	72	24	24	70	69	20	1
20	75	20	20	37	66	4	56	18	85	80	21	82	93	72	22	64	91	87	18	53	67	32	3	53	87	93	22	98	57	23	91	0	81	42	74	93	2	7	14	55	90	34	6	20	6	87	64	15	65	92	89	62	41	3	6	41	19	26	24	4	94	81	12	74	62	83	61	81	74	75	98	3	98	4	40	91	83	83	11	22
48	39	93	32	62	69	80	16	83	75	17	44	90	8	49	14	38	81	6	18	34	81	61	27	66	36	97	18	37	94	9	72	79	0	50	52	1	13	5	79	39	19	14	19	20	96	55	18	42	47	20	19	30	41	53	3	31	94	92	14	25	58	90	7	57	6	70	71	71	29	13	10	90	43	41	7	69	36	40	3	91
83	93	97	53	35	54	34	50	67	30	57	31	82	83	52	29	81	50	62	20	6	62	12	11	38	55	77	58	17	26	67	99	89	67	0	88	51	40	58	59	15	60	39	79	58	92	69	43	60	55	28	68	13	33	67	9	5	30	19	1	39	60	31	27	26	14	5	65	69	32	97	40	6	46	94	80	60	46	95	83	22
25	44	24	58	51	74	55	29	97	73	97	63	71	24	91	31	53	47	31	98	6	32	29	34	26	33	64	68	10	13	60	7	88	29	96	0	7	69	67	60	22	13	45	55	66	42	1	15	33	82	74	40	49	77	39	90	11	27	20	56	28	15	69	70	57	74	48	4	64	90	85	25	39	82	22	85	23	49	75	84	85
29	91	41	81	11	85	31	39	60	1	33	22	61	93	4	53	53	72	52	8	50	27	42	18	34	72	73	92	52	72	89	35	4	14	18	28	0	14	84	44	78	32	70	45	61	96	44	9	57	90	49	8	99	31	60	35	32	31	56	10	20	46	51	66	82	79	82	98	76	6	60	64	67	74	56	87	80	39	83	53	4
45	65	30	76	22	81	36	13	71	84	94	67	59	6	12	58	75	71	59	68	64	96	99	81	74	47	17	80	88	53	65	75	50	54	13	10	47	0	89	88	78	18	33	88	73	38	38	52	84	69	96	63	72	64	96	64	52	69	30	47	10	20	54	92	43	76	2	69	50	99	84	82	26	85	95	88	35	94	17	12	50
63	18	51	82	83	40	73	30	88	18	38	50	11	70	13	48	15	42	10	96	45	40	93	87	64	47	16	72	47	92	6	53	56	31	19	78	6	52	0	76	59	34	16	97	92	27	31	86	68	61	7	77	63	9	14	79	18	31	95	28	89	58	80	75	58	8	62	27	92	67	40	90	1	50	65	44	6	78	24	11	4
9	66	41	35	97	75	42	48	99	90	77	95	5	35	65	99	94	54	57	11	98	49	97	27	18	30	78	16	17	32	59	94	48	71	62	65	75	91	84	0	5	66	39	62	51	80	95	7	63	46	94	82	60	93	28	20	17	83	13	84	61	42	38	88	6	71	71	79	64	68	48	28	53	48	64	10	69	77	97	49	87
70	61	22	51	23	54	93	45	21	40	60	7	4	95	89	74	9	38	58	28	86	98	99	22	9	58	79	90	73	76	70	25	77	37	43	6	49	92	36	20	0	66	91	18	12	6	90	32	86	41	1	85	96	76	11	16	18	47	70	35	24	47	42	49	97	91	75	34	59	97	25	60	56	21	64	32	76	79	7	3	9
95	29	56	89	32	57	59	53	2	51	40	15	22	58	29	68	18	31	86	61	3	49	84	29	36	6	17	89	19	88	74	97	18	76	92	20	38	24	39	42	66	0	15	15	80	9	5	82	11	28	93	75	62	72	81	51	58	24	23	46	98	82	7	17	35	15	88	34	68	82	55	25	21	14	72	60	88	71	62	40	58
46	77	45	7	89	64	12	41	56	90	14	63	85	17	24	12	48	15	73	92	33	55	89	61	2	53	92	59	57	36	88	44	19	82	14	53	82	94	56	66	51	21	0	64	93	93	75	80	14	74	1	44	63	26	89	75	87	76	24	71	53	43	77	31	2	54	33	82	57	93	11	45	23	51	93	34	24	43	94	82	75
10	35	78	89	47	78	75	38	98	39	52	34	84	67	52	42	78	47	15	80	74	86	67	69	21	4	27	97	84	99	20	12	6	77	84	67	97	36	69	5	47	71	81	0	93	18	26	42	31	75	25	92	24	88	70	83	24	60	43	54	14	36	11	36	60	88	3	78	6	67	68	87	89	85	60	49	47	76	86	1	63
10	86	58	18	15	36	47	37	43	80	85	21	49	15	26	96	74	41	26	76	87	99	79	58	22	36	11	84	35	41	67	49	52	59	18	30	89	12	13	60	17	37	97	68	0	62	17	65	44	2	5	88	71	16	99	26	95	2	14	34	77	76	2	74	20	4	38	65	58	56	13	77	80	59	43	16	77	86	86	71	18
48	26	97	36	39	69	74	91	29	32	39	38	82	13	91	6	90	74	48	30	44	85	45	45	12	79	45	9	93	10	83	41	6	84	9	55	21	47	41	67	93	58	81	80	24	0	28	94	40	11	44	89	65	3	44	15	66	73	95	54	15	50	23	64	39	35	39	88	25	26	22	28	99	5	84	51	87	70	66	75	27
93	3	25	19	65	47	10	93	27	27	65	35	97	62	93	55	34	33	65	60	56	39	43	77	21	2	40	41	23	74	11	62	24	73	68	42	43	6	92	19	7	95	59	63	72	24	0	62	82	6	27	41	99	80	43	33	84	71	76	78	91	27	66	24	19	27	27	99	86	28	77	76	2	25	46	98	55	43	5	89	32
33	27	92	64	55	87	3	51	4	66	95	27	94	52	66	19	85	30	17	85	69	16	69	13	1	74	91	25	42	53	82	27	21	37	93	15	84	77	28	75	27	31	64	53	23	5	1	0	37	15	59	31	65	55	12	42	56	93	14	81	72	26	5	18	68	95	97	9	64	1	84	83	64	28	40	74	18	77	40	27	6
86	4	12	70	17	83	13	40	23	28	28	12	17	78	1	85	44	47	8	51	37	8	70	79	42	19	28	5	24	37	74	78	58	92	10	39	67	27	78	96	52	42	77	48	73	65	15	88	0	40	49	16	62	45	83	22	2	28	64	72	53	11	67	81	45	81	71	17	78	18	99	50	95	59	12	29	34	17	23	43	87
2	49	99	31	71	8	68	36	66	77	97	47	85	36	42	42	2	5	91	99	78	65	15	16	13	1	92	29	66	25	49	20	76	52	92	76	74	86	4	65	68	8	81	5	78	25	21	51	51	0	84	41	37	52	23	24	14	51	40	38	51	30	84	22	59	86	14	71	3	29	85	38	34	42	69	28	69	1	82	14	21
54	45	62	18	34	84	74	33	34	98	27	55	72	58	55	78	89	35	5	44	32	40	86	2	48	77	5	45	18	49	20	4	95	93	39	86	3	43	36	35	72	68	96	52	12	16	12	71	94	9	0	90	9	66	71	2	29	55	84	57	94	31	3	54	7	80	60	56	10	29	60	95	20	33	12	96	51	8	48	33	22
95	98	88	69	39	51	30	15	40	47	67	64	94	56	67	90	62	60	38	19	90	40	68	34	79	67	62	79	87	35	54	36	11	14	22	96	54	13	48	39	82	37	11	16	78	38	28	34	53	91	52	0	91	84	72	42	41	9	64	26	25	11	26	71	41	21	27	40	54	8	44	47	72	28	61	70	51	28	42	84	30
23	8	58	47	88	76	15	57	86	87	86	86	53	90	10	70	81	62	29	34	53	96	71	58	62	53	13	11	35	22	78	32	62	51	9	15	52	89	33	24	57	55	77	17	90	9	81	40	7	71	46	56	0	14	41	88	18	14	25	55	86	76	87	9	63	62	48	81	99	11	21	16	70	43	18	69	31	30	6	95	31
78	38	51	75	64	29	77	59	31	75	86	83	61	46	10	18	81	50	65	36	83	99	79	21	15	4	48	83	42	51	77	50	81	4	98	51	39	83	75	26	56	19	18	81	26	42	97	57	96	53	48	93	36	0	78	61	30	64	62	44	91	28	31	27	78	90	69	34	32	65	85	61	45	76	26	29	71	83	38	5	35
63	73	20	81	40	17	45	77	75	17	31	86	81	89	56	96	88	20	7	62	36	60	72	74	87	18	76	13	27	20	75	1	83	49	75	38	9	33	32	64	38	16	64	81	95	85	85	98	66	57	14	42	54	18	0	62	21	3	8	12	23	55	68	84	60	85	44	39	91	48	95	23	17	36	81	5	96	28	87	26	70
40	2	72	80	76	59	99	68	19	72	41	25	66	95	85	39	28	65	41	9	95	50	85	52	37	22	93	60	12	47	35	72	9	25	21	40	94	63	82	91	58	8	51	92	40	90	69	37	58	11	43	15	49	33	29	0	61	26	59	81	66	5	77	92	30	3	18	61	29	74	44	71	8	25	99	32	62	38	6	37	88
42	95	45	2	59	77	52	57	29	87	35	90	84	74	88	30	84	38	99	48	90	86	53	23	44	81	3	34	92	93	64	44	13	39	22	5	71	30	2	55	81	28	2	53	24	37	19	65	30	6	80	7	8	22	6	27	0	71	63	62	68	87	34	94	16	62	20	4	7	80	32	74	77	64	78	34	81	16	94	37	21
55	86	40	74	56	91	8	82	89	19	34	90	2	58	72	44	20	38	6	37	23	97	11	91	67	24	33	2	31	5	90	71	80	90	92	6	22	21	62	23	40	63	2	36	18	41	54	38	82	36	51	1	4	91	78	43	46	0	44	60	38	33	79	58	18	27	15	54	74	59	94	56	13	27	2	78	76	32	53	98	15
4	54	61	51	45	92	48	28	4	40	98	79	83	75	52	82	88	62	78	79	67	62	96	87	62	68	96	73	58	39	62	5	85	10	33	76	47	36	81	62	8	35	60	68	69	99	44	68	94	84	88	82	99	50	84	68	49	7	0	10	90	38	74	64	38	77	60	94	94	89	30	98	80	31	5	80	54	30	53	16	50
30	90	21	63	56	47	9	39	36	93	18	19	89	39	54	62	46	73	96	60	21	63	93	52	30	24	83	67	94	5	38	77	71	58	25	56	94	41	96	61	16	11	96	14	45	64	82	76	12	65	74	92	61	10	73	3	53	21	89	0	37	4	27	46	84	36	92	47	69	37	26	38	15	48	59	2	42	21	89	46	89
81	29	34	19	71	13	18	7	17	5	70	46	34	52	21	54	95	65	46	32	64	63	76	24	32	36	33	78	63	10	8	68	46	28	20	53	87	21	43	5	82	4	74	36	61	11	56	98	70	55	36	79	6	24	11	8	78	78	55	93	0	36	43	94	83	67	33	95	32	34	3	60	19	96	74	44	15	46	35	27	17
57	8	18	49	76	98	17	43	37	79	40	97	92	9	16	85	33	31	79	50	70	57	73	16	37	32	82	35	56	98	98	14	59	20	93	2	94	68	1	30	68	36	78	40	93	12	4	26	93	85	62	35	17	72	82	39	97	98	36	43	2	0	51	61	32	90	81	58	81	94	98	83	75	57	29	80	37	7	9	86	96
10	27	70	8	92	50	35	59	96	3	81	63	36	81	29	92	66	17	36	13	4	71	80	65	23	38	75	87	12	53	31	82	38	20	49	30	8	85	84	65	18	11	85	41	17	25	92	84	79	16	4	2	9	61	89	77	71	17	33	83	74	94	0	98	68	4	92	98	47	6	16	7	60	55	3	90	98	86	77	27	20
66	16	72	26	82	96	66	55	68	58	17	26	3	51	10	70	68	65	74	65	5	2	27	19	78	69	60	1	65	90	40	44	84	74	64	48	12	66	71	89	13	41	94	41	80	52	26	81	46	24	4	41	27	81	68	5	21	98	2	21	25	89	66	0	86	26	70	78	25	70	64	12	76	34	5	5	57	96	67	32	19
11	27	48	78	26	24	89	60	76	41	74	28	53	90	97	67	50	20	71	7	86	83	2	72	56	11	90	41	56	12	42	44	99	5	26	27	10	60	9	70	61	46	5	74	62	67	34	96	8	67	19	32	86	54	24	76	96	37	15	15	68	14	62	58	0	66	43	80	80	49	3	32	48	96	20	31	50	22	95	77	86
50	9	67	75	77	81	55	78	34	38	93	46	31	39	70	18	84	26	64	45	45	4	71	37	92	78	61	62	93	41	14	85	64	42	39	7	83	84	85	91	58	89	87	61	54	87	8	3	2	27	23	12	3	40	26	11	22	95	68	83	47	50	47	81	78	0	92	75	35	88	69	71	18	36	41	80	60	65	21	18	58
59	50	23	86	93	80	95	5	37	1	77	25	35	87	68	73	78	89	18	46	88	13	99	61	72	99	85	86	89	46	9	39	67	17	8	61	56	93	16	79	99	40	19	34	81	81	2	33	56	75	22	89	73	32	2	16	22	38	47	36	68	52	20	55	15	86	0	76	79	23	53	25	99	57	19	56	95	11	26	95	21
32	45	18	99	50	32	91	79	32	57	32	33	28	13	97	65	56	60	70	64	91	48	85	87	96	21	28	8	15	83	33	4	60	73	92	77	29	16	81	17	92	27	61	50	93	10	50	20	53	87	77	87	48	10	11	82	16	26	8	64	38	72	60	79	35	52	72	0	69	52	1	81	27	65	28	99	22	40	78	31	32
11	18	92	71	84	22	80	90	48	53	46	16	53	60	59	22	83	88	74	98	40	90	13	36	97	76	34	17	53	25	71	25	65	63	20	28	83	51	64	62	87	53	40	38	79	38	86	20	11	33	6	61	72	98	62	91	69	20	5	35	18	7	39	15	36	67	29	26	0	20	79	48	19	36	62	35	99	51	3	9	79
13	75	97	34	58	71	31	7	2	57	45	42	50	15	27	47	86	65	15	48	8	6	81	41	94	26	14	78	28	33	64	8	31	8	47	12	64	96	65	32	47	42	89	69	50	69	94	39	12	43	91	24	77	93	11	49	28	82	57	86	82	55	50	58	19	36	33	57	15	0	68	68	68	90	48	89	6	16	68	63	31
10	91	48	18	25	32	14	49	62	4	2	72	56	30	7	93	12	33	16	12	97	54	93	8	3	22	4	29	58	44	8	48	29	93	44	97	17	12	92	37	44	48	15	81	19	13	76	58	63	28	9	70	8	51	17	31	42	35	41	78	2	15	54	25	41	51	35	24	24	38	0	85	8	54	52	96	44	2	13	72	27
95	16	91	22	33	65	44	34	13	23	96	20	44	26	71	18	94	49	86	73	99	9	19	42	41	23	65	93	85	87	5	55	80	51	69	5	46	30	31	36	68	89	50	22	34	30	93	48	40	78	32	13	78	2	62	87	98	73	6	91	97	38	61	4	58	51	17	75	46	10	52	0	98	62	26	7	1	45	8	50	32
76	71	71	9	3	68	57	70	16	46	84	91	82	60	37	48	51	95	95	61	74	60	61	46	89	40	40	61	42	3	99	64	71	24	14	63	41	43	38	69	37	44	5	61	43	84	80	26	44	59	16	2	52	25	84	5	21	31	3	37	52	5	34	65	35	62	72	72	87	40	83	14	0	60	55	9	84	72	17	95	66
27	38	55	87	80	24	76	28	51	35	21	63	43	55	48	82	56	4	67	64	88	52	35	93	48	2	24	5	43	51	8	67	14	72	66	31	43	82	87	18	14	14	72	59	44	51	73	1	37	11	43	5	69	79	2	78	24	69	38	73	87	95	5	14	36	52	68	83	45	89	64	72	35	0	3	74	40	34	94	55	10
27	20	62	11	28	24	73	6	26	64	98	84	91	82	35	12	32	8	35	47	29	51	18	87	44	10	68	88	81	32	23	59	8	82	94	89	55	24	99	47	75	48	17	85	87	78	2	12	73	26	75	92	43	39	58	1	43	1	2	69	95	32	82	7	3	51	54	76	45	73	33	64	11	99	0	78	33	7	56	33	23
1	19	34	58	11	67	86	54	6	58	48	4	71	12	81	15	20	32	47	91	41	2	43	88	44	98	77	78	71	33	37	31	75	53	85	71	92	91	95	7	79	19	74	65	35	7	5	60	31	54	14	28	36	9	56	42	8	27	26	88	27	42	79	69	32	94	13	58	2	24	71	51	96	71	41	0	92	65	32	2	62
4	44	39	79	67	44	48	74	7	23	83	53	83	59	9	44	12	18	22	23	56	81	77	1	45	20	75	67	27	65	99	49	28	49	3	32	26	17	43	67	76	57	78	81	27	58	84	93	44	25	40	47	31	11	71	62	66	8	22	98	54	41	57	31	26	81	41	33	92	42	92	28	3	6	77	4	0	34	86	51	18
39	41	75	81	49	81	98	65	42	3	89	89	65	92	46	57	89	7	75	95	53	38	16	84	39	17	22	68	46	38	31	64	69	51	82	62	12	62	35	78	99	91	72	44	41	53	72	71	96	33	86	9	72	39	61	1	1	95	31	60	28	11	44	80	96	5	84	29	37	94	68	10	68	61	46	92	35	0	51	87	64
8	68	70	67	29	58	85	17	41	36	63	28	52	32	98	6	13	73	27	4	72	25	12	41	11	70	11	24	2	51	29	50	48	63	54	96	89	79	43	35	66	36	55	11	71	59	41	49	14	11	12	21	91	22	14	8	87	57	94	1	49	25	86	28	73	66	98	72	34	85	57	38	27	65	68	29	20	75	0	12	91
46	5	48	26	12	93	70	73	78	13	47	63	84	7	8	50	6	67	40	13	94	35	41	22	19	71	5	75	5	85	99	8	49	25	5	57	11	33	84	15	16	82	79	10	44	30	93	84	83	18	1	14	27	84	48	93	66	98	95	67	78	54	8	20	23	7	9	17	32	75	31	63	92	52	18	83	17	73	41	0	51
39	32	6	92	22	13	55	16	53	12	24	96	82	46	88	68	40	90	45	22	26	54	27	40	18	1	18	6	77	4	36	85	57	47	83	27	12	7	76	29	69	86	93	53	40	28	70	2	81	51	2	61	7	51	81	37	60	58	28	69	55	6	75	33	66	86	85	71	66	2	69	27	29	40	80	48	44	53	39	38	0
